# Timestamp Wed May  7 14:21:36 2025
# At the Calibration unit focal plane for ACM calibration mode
# Source is ACM MGG Lamps
# nm, W/nm, photons/s/nm
6.373550000000000182e+02,1.016692681832799951e-13,3.257889211812691065e+05
6.376119999999999663e+02,1.017508632086655593e-13,3.261818571754835430e+05
6.378690000000000282e+02,1.019789826342124540e-13,3.270449053489314974e+05
6.381259999999999764e+02,1.027141378139118001e-13,3.295352534270502510e+05
6.383830000000000382e+02,1.027973327417559020e-13,3.299349907877343940e+05
6.386399999999999864e+02,1.028639953441950928e-13,3.302818601639856934e+05
6.388970000000000482e+02,1.031417117459567336e-13,3.313068386594093754e+05
6.391539999999999964e+02,1.032054411938885967e-13,3.316448997528339969e+05
6.394109999999999445e+02,1.031818426326251144e-13,3.317023890375538031e+05
6.396680000000000064e+02,1.037126102732459220e-13,3.335426746519189910e+05
6.399249999999999545e+02,1.036946113705873345e-13,3.336187741645203787e+05
6.401820000000000164e+02,1.043789696472280187e-13,3.359554426681837067e+05
6.404389999999999645e+02,1.044533651115501377e-13,3.363298577107896563e+05
6.406950000000000500e+02,1.038435356244364717e-13,3.344999198436316801e+05
6.409519999999999982e+02,1.040996533430078149e-13,3.354594319231148693e+05
6.412089999999999463e+02,1.046474866098530674e-13,3.373600313806801569e+05
6.414660000000000082e+02,1.048606736124535761e-13,3.381827896404532949e+05
6.417229999999999563e+02,1.046716184719360328e-13,3.377083208681056276e+05
6.419800000000000182e+02,1.048338752462730309e-13,3.383672761719576083e+05
6.422369999999999663e+02,1.057644851763240461e-13,3.415076202422666247e+05
6.424930000000000518e+02,1.057111550943727036e-13,3.414714789846597123e+05
6.427500000000000000e+02,1.051615885998640521e-13,3.398321320893043303e+05
6.430069999999999482e+02,1.051974530799763407e-13,3.400839553172265296e+05
6.432640000000000100e+02,1.055185001733234630e-13,3.412581824811098049e+05
6.435209999999999582e+02,1.057183546554361235e-13,3.420411327612916939e+05
6.437770000000000437e+02,1.057208878343288293e-13,3.421853997351469006e+05
6.440339999999999918e+02,1.057218211107629721e-13,3.423250243200056138e+05
6.442910000000000537e+02,1.063228511343546552e-13,3.444085273011790123e+05
6.445480000000000018e+02,1.059576733981928077e-13,3.433625262617314584e+05
6.448039999999999736e+02,1.059874049188806932e-13,3.435952872866463731e+05
6.450610000000000355e+02,1.065601699990381799e-13,3.455897929600280477e+05
6.453179999999999836e+02,1.068972161169706924e-13,3.468210040732594207e+05
6.455750000000000455e+02,1.065479040801893484e-13,3.458253553371957969e+05
6.458310000000000173e+02,1.071737325918884550e-13,3.479945645729106618e+05
6.460879999999999654e+02,1.075811744179967421e-13,3.494565400571879582e+05
6.463450000000000273e+02,1.081594058315542244e-13,3.514745659235591884e+05
6.466009999999999991e+02,1.075385103524356681e-13,3.495953158994231489e+05
6.468579999999999472e+02,1.082535334261983553e-13,3.520596486928296508e+05
6.471150000000000091e+02,1.080330135373295528e-13,3.514820691564052831e+05
6.473719999999999573e+02,1.077744959650703650e-13,3.507802463645024691e+05
6.476280000000000427e+02,1.079736838211586558e-13,3.515675259212134406e+05
6.478849999999999909e+02,1.079486186826415350e-13,3.516253937415948603e+05
6.481409999999999627e+02,1.082062029784665420e-13,3.526037033919873647e+05
6.483980000000000246e+02,1.086996395617214099e-13,3.543520809076976147e+05
6.486549999999999727e+02,1.089217593530487502e-13,3.552169120822114055e+05
6.489109999999999445e+02,1.090672171515710641e-13,3.558316588689951459e+05
6.491680000000000064e+02,1.094837250916111072e-13,3.573319801421368029e+05
6.494249999999999545e+02,1.098525026083046646e-13,3.586775339688198292e+05
6.496810000000000400e+02,1.099630292031488201e-13,3.591799435682803160e+05
6.499379999999999882e+02,1.103431393622570662e-13,3.605640990991786239e+05
6.501939999999999600e+02,1.094030633426596732e-13,3.576330586577036884e+05
6.504510000000000218e+02,1.102994086950569755e-13,3.607056846913449699e+05
6.507069999999999936e+02,1.106024568857455102e-13,3.618390795010196744e+05
6.509640000000000555e+02,1.108004448149898977e-13,3.626299686201362638e+05
6.512210000000000036e+02,1.103190075001740755e-13,3.611968546167464228e+05
6.514769999999999754e+02,1.105941907230430483e-13,3.622401789325084537e+05
6.517340000000000373e+02,1.111349577540297043e-13,3.641550053135485505e+05
6.519900000000000091e+02,1.114981356121184175e-13,3.654885341264207382e+05
6.522469999999999573e+02,1.112609500726397920e-13,3.648548059428310371e+05
6.525030000000000427e+02,1.113489447078595072e-13,3.652866790784940240e+05
6.527599999999999909e+02,1.117565198591726808e-13,3.667681543653774424e+05
6.530159999999999627e+02,1.120771669769051687e-13,3.679647223257451551e+05
6.532730000000000246e+02,1.121316969857004145e-13,3.682886379333306686e+05
6.535289999999999964e+02,1.129013833934632720e-13,3.709619315623260918e+05
6.537849999999999682e+02,1.128123221566045149e-13,3.708144999555338873e+05
6.540420000000000300e+02,1.131160369733174319e-13,3.719589696033307700e+05
6.542980000000000018e+02,1.125831361294185908e-13,3.703515374721284024e+05
6.545549999999999500e+02,1.128544529213460679e-13,3.713898764803000377e+05
6.548110000000000355e+02,1.132360296577079652e-13,3.727913414589915774e+05
6.550679999999999836e+02,1.133060253902691180e-13,3.731681822038854589e+05
6.553239999999999554e+02,1.136737363053236587e-13,3.745255282581695938e+05
6.555800000000000409e+02,1.137005346715042039e-13,3.747601634989680606e+05
6.558369999999999891e+02,1.143418289069691797e-13,3.770216291848162655e+05
6.560929999999999609e+02,1.142171698404078945e-13,3.767575948320901953e+05
6.563500000000000227e+02,1.146098125687747074e-13,3.782008571116907406e+05
6.566059999999999945e+02,1.146386108130284374e-13,3.784434373629933107e+05
6.568619999999999663e+02,1.151271143637027802e-13,3.802042563859755755e+05
6.571190000000000282e+02,1.147427377980384292e-13,3.790831227707854705e+05
6.573750000000000000e+02,1.149065944748339651e-13,3.797723606983106001e+05
6.576309999999999718e+02,1.149427256053560015e-13,3.800397163528198726e+05
6.578880000000000337e+02,1.157410769321676772e-13,3.828288869821515400e+05
6.581440000000000055e+02,1.160075940167195537e-13,3.838597383435891825e+05
6.583999999999999773e+02,1.157678752983482602e-13,3.832155309021241846e+05
6.586570000000000391e+02,1.162437129545591372e-13,3.849408508974916185e+05
6.589130000000000109e+02,1.167571483185457522e-13,3.867913668678629911e+05
6.591689999999999827e+02,1.161255868230369400e-13,3.848486020138484309e+05
6.594249999999999545e+02,1.162710446215592160e-13,3.854803097012151848e+05
6.596820000000000164e+02,1.167331497816676607e-13,3.871631860948723042e+05
6.599379999999999882e+02,1.167036849113895231e-13,3.872156682405861211e+05
6.601939999999999600e+02,1.172917823901080177e-13,3.893179033848918043e+05
6.604500000000000455e+02,1.171828556977223874e-13,3.891071746885910397e+05
6.607069999999999936e+02,1.172292528690200831e-13,3.894127097804507939e+05
6.609629999999999654e+02,1.174475062294059782e-13,3.902888690794714494e+05
6.612190000000000509e+02,1.177932184856555744e-13,3.915893118846993893e+05
6.614750000000000227e+02,1.180724014646708663e-13,3.926693904416449368e+05
6.617309999999999945e+02,1.182535904181005695e-13,3.934241661184520926e+05
6.619880000000000564e+02,1.179134778204558555e-13,3.924449841900851461e+05
6.622440000000000282e+02,1.184243800055498026e-13,3.942978135364269838e+05
6.625000000000000000e+02,1.183351854434861715e-13,3.941531440739547252e+05
6.627559999999999718e+02,1.187387608386530008e-13,3.956502070305797388e+05
6.630119999999999436e+02,1.185699711292769904e-13,3.952403906403428409e+05
6.632680000000000291e+02,1.191358032987807673e-13,3.972798691924370942e+05
6.635249999999999773e+02,1.196895028746406497e-13,3.992809321010354324e+05
6.637809999999999491e+02,1.194772491484742964e-13,3.987266360835767700e+05
6.640370000000000346e+02,1.189623472072340302e-13,3.971613883984417771e+05
6.642930000000000064e+02,1.196305731340844251e-13,3.995462660581214004e+05
6.645489999999999782e+02,1.196852364680845322e-13,3.998828768709357246e+05
6.648049999999999500e+02,1.202640011824615734e-13,4.019713891709722229e+05
6.650610000000000355e+02,1.209884903457706132e-13,4.045486494612798560e+05
6.653170000000000073e+02,1.205387844297158613e-13,4.032001128226509900e+05
6.655729999999999791e+02,1.205853149262184436e-13,4.035109593332729419e+05
6.658289999999999509e+02,1.211631463641613041e-13,4.056004855731682037e+05
6.660850000000000364e+02,1.210592860295610349e-13,4.054086200854709605e+05
6.663410000000000082e+02,1.207590376681749286e-13,4.045585616835060646e+05
6.665969999999999800e+02,1.209843572644193822e-13,4.054691282020621584e+05
6.668529999999999518e+02,1.218756362590313107e-13,4.086130400515023503e+05
6.671100000000000136e+02,1.215307239540109835e-13,4.076136815332341939e+05
6.673659999999999854e+02,1.217220456230114090e-13,4.084120397146638716e+05
6.676219999999999573e+02,1.221177548310904108e-13,4.098969317035809509e+05
6.678769999999999527e+02,1.224017375174813665e-13,4.110070650978527265e+05
6.681330000000000382e+02,1.223200091668909032e-13,4.108900688019222580e+05
6.683890000000000100e+02,1.224234695258765379e-13,4.113951753289647750e+05
6.686449999999999818e+02,1.227162516757894512e-13,4.125369939756573294e+05
6.689009999999999536e+02,1.224136034607155383e-13,4.116771330742890132e+05
6.691570000000000391e+02,1.226925197893210824e-13,4.127730440656748833e+05
6.694130000000000109e+02,1.234884712624449766e-13,4.156097939326651394e+05
6.696689999999999827e+02,1.229315718816680187e-13,4.138937295647297869e+05
6.699249999999999545e+02,1.231815566408149715e-13,4.148939383237705915e+05
6.701810000000000400e+02,1.232450194383370615e-13,4.152663166023337399e+05
6.704370000000000118e+02,1.239953736913925289e-13,4.179541797462853137e+05
6.706929999999999836e+02,1.237499219892114415e-13,4.172861057250387385e+05
6.709489999999999554e+02,1.236452617033819034e-13,4.170923312952357228e+05
6.712050000000000409e+02,1.241190994815196587e-13,4.188504784690468805e+05
6.714600000000000364e+02,1.243018883374078744e-13,4.196266764355752384e+05
6.717160000000000082e+02,1.230459649074536446e-13,4.155452155041485094e+05
6.719719999999999800e+02,1.238829805436800752e-13,4.185313936746998224e+05
6.722279999999999518e+02,1.236515279880112184e-13,4.179085940488930210e+05
6.724840000000000373e+02,1.245525397225792347e-13,4.211140780432327301e+05
6.727400000000000091e+02,1.241988279540368993e-13,4.200780267360422295e+05
6.729950000000000045e+02,1.246004034711305816e-13,4.215960207845828845e+05
6.732509999999999764e+02,1.248095907175847460e-13,4.224644633494451991e+05
6.735069999999999482e+02,1.251282379572440617e-13,4.237040933226222987e+05
6.737630000000000337e+02,1.245453401615157896e-13,4.218906084627620294e+05
6.740190000000000055e+02,1.249105178976776623e-13,4.232883980033927364e+05
6.742740000000000009e+02,1.255091480675815388e-13,4.254779049980919226e+05
6.745299999999999727e+02,1.252002335678783615e-13,4.245918227679286501e+05
6.747859999999999445e+02,1.251577028275221488e-13,4.246086760189661873e+05
6.750420000000000300e+02,1.259819192440802521e-13,4.275670524402335286e+05
6.752970000000000255e+02,1.254816830753766239e-13,4.260301867056441261e+05
6.755529999999999973e+02,1.254976820999620267e-13,4.262460313508076943e+05
6.758089999999999691e+02,1.259223228774996199e-13,4.278503725566623616e+05
6.760650000000000546e+02,1.259341888207337917e-13,4.280527770994942402e+05
6.763200000000000500e+02,1.257014030130161702e-13,4.274226892195229302e+05
6.765760000000000218e+02,1.260321828463194056e-13,4.287096538030740339e+05
6.768319999999999936e+02,1.261976394255734540e-13,4.294348953629449243e+05
6.770869999999999891e+02,1.266446788375306261e-13,4.311184799400055199e+05
6.773429999999999609e+02,1.264962878845009973e-13,4.307761444170515751e+05
6.775990000000000464e+02,1.270503874359755394e-13,4.328266238121146453e+05
6.778540000000000418e+02,1.262355037837589147e-13,4.302123739659936400e+05
6.781100000000000136e+02,1.264470908839008857e-13,4.310962131688388181e+05
6.783659999999999854e+02,1.266716105289160958e-13,4.320247046156797442e+05
6.786209999999999809e+02,1.275734222147133810e-13,4.352639686112167547e+05
6.788769999999999527e+02,1.275599563690206461e-13,4.353822046250962303e+05
6.791330000000000382e+02,1.271785129578636480e-13,4.342439670216834056e+05
6.793880000000000337e+02,1.273175711465517730e-13,4.348820011368201813e+05
6.796440000000000055e+02,1.274634289206887086e-13,4.355442668947841739e+05
6.798990000000000009e+02,1.274790279696594769e-13,4.357610037081121700e+05
6.801549999999999727e+02,1.275059596610449466e-13,4.360171744256310631e+05
6.804109999999999445e+02,1.273803673180495059e-13,4.357516496090567089e+05
6.806660000000000537e+02,1.278231403234505606e-13,4.374301942252479494e+05
6.809220000000000255e+02,1.277088806228697960e-13,4.372035515911803232e+05
6.811770000000000209e+02,1.279451328859142660e-13,4.381763790036623250e+05
6.814329999999999927e+02,1.276186194591671229e-13,4.372224168623360456e+05
6.816879999999999882e+02,1.283943055011494970e-13,4.400445315659507760e+05
6.819439999999999600e+02,1.285282973320522608e-13,4.406691865048218169e+05
6.821989999999999554e+02,1.284576349734667257e-13,4.405916044306888944e+05
6.824550000000000409e+02,1.283765732489006699e-13,4.404788049098970369e+05
6.827100000000000364e+02,1.286804213908184861e-13,4.416863272384399897e+05
6.829660000000000082e+02,1.287754822618967725e-13,4.421783610783238546e+05
6.832210000000000036e+02,1.286108256338719677e-13,4.417778627471073414e+05
6.834769999999999754e+02,1.279716646016850760e-13,4.397470558419603040e+05
6.837319999999999709e+02,1.287864149286967888e-13,4.427118806034576846e+05
6.839880000000000564e+02,1.293454475127518055e-13,4.448000701525998302e+05
6.842430000000000518e+02,1.293018501707565761e-13,4.448159168747562217e+05
6.844980000000000473e+02,1.291879904457904459e-13,4.445898495935781393e+05
6.847540000000000191e+02,1.291262608759317550e-13,4.445436080434278119e+05
6.850090000000000146e+02,1.290914629974585084e-13,4.445893110931426054e+05
6.852649999999999864e+02,1.293969110418348624e-13,4.458078142035343335e+05
6.855199999999999818e+02,1.287636163186626007e-13,4.437910219143770519e+05
6.857759999999999536e+02,1.297514227616064667e-13,4.473625525176643860e+05
6.860309999999999491e+02,1.292177219664783314e-13,4.456880996399451979e+05
6.862859999999999445e+02,1.300415384074217750e-13,4.486962655981692951e+05
6.865420000000000300e+02,1.313489253664591121e-13,4.533763394617374870e+05
6.867970000000000255e+02,1.289910691181850878e-13,4.454031136106696213e+05
6.870520000000000209e+02,1.292114556818490417e-13,4.463297589196871268e+05
6.873079999999999927e+02,1.288970748487458435e-13,4.454097069891494466e+05
6.875629999999999882e+02,1.293299817889859238e-13,4.470714442874838714e+05
6.878179999999999836e+02,1.298762151533725880e-13,4.491261867992078769e+05
6.880739999999999554e+02,1.293761123098738212e-13,4.475632936224440928e+05
6.883289999999999509e+02,1.293361147484103017e-13,4.475907417227678234e+05
6.885839999999999463e+02,1.300602039361047575e-13,4.502633256266402896e+05
6.888400000000000318e+02,1.297951534288065322e-13,4.495127877722428530e+05
6.890950000000000273e+02,1.303077888415638784e-13,4.514552325378455571e+05
6.893500000000000227e+02,1.306219030242573287e-13,4.527109544986012625e+05
6.896050000000000182e+02,1.300540709766803544e-13,4.509096913819691981e+05
6.898609999999999900e+02,1.295549014096157178e-13,4.493457709469025722e+05
6.901159999999999854e+02,1.293346481711566757e-13,4.487476624297936796e+05
6.903709999999999809e+02,1.298762151533725880e-13,4.507932253979336820e+05
6.906259999999999764e+02,1.305277754296131978e-13,4.532220987121772487e+05
6.908819999999999482e+02,1.303961834523982406e-13,4.529330116438401164e+05
6.911369999999999436e+02,1.299843418945289494e-13,4.516691206835548510e+05
6.913920000000000528e+02,1.302120613444612097e-13,4.526273379440408899e+05
6.916470000000000482e+02,1.303223212888956552e-13,4.531776900578222121e+05
6.919020000000000437e+02,1.304065828183787612e-13,4.536378856973450165e+05
6.921570000000000391e+02,1.305756391781645447e-13,4.543933770067413570e+05
6.924130000000000109e+02,1.310701423630584294e-13,4.562829084164524684e+05
6.926680000000000064e+02,1.305512406656717935e-13,4.546438751604301506e+05
6.929230000000000018e+02,1.301091342862951212e-13,4.532710490551156108e+05
6.931779999999999973e+02,1.298783483566506467e-13,4.526335533291422180e+05
6.934329999999999927e+02,1.306729665777257511e-13,4.555703732171549345e+05
6.936879999999999882e+02,1.307280298873405179e-13,4.559299426671165274e+05
6.939429999999999836e+02,1.313003949918833576e-13,4.580944695920186932e+05
6.941989999999999554e+02,1.307124308383697496e-13,4.562113563376845559e+05
6.944539999999999509e+02,1.303441866224956879e-13,4.550932216025069356e+05
6.947089999999999463e+02,1.306416351545793027e-13,4.562992444273637375e+05
6.949640000000000555e+02,1.305283087304326935e-13,4.560707669609675067e+05
6.952190000000000509e+02,1.312281327308392847e-13,4.586842192508867593e+05
6.954740000000000464e+02,1.310121458989363097e-13,4.580972406079277862e+05
6.957290000000000418e+02,1.309918804677948147e-13,4.581943187831998221e+05
6.959840000000000373e+02,1.306905655047696916e-13,4.573079061954330537e+05
6.962390000000000327e+02,1.317022371593867626e-13,4.610167616772966576e+05
6.964940000000000282e+02,1.322234053852563438e-13,4.630106008567056269e+05
6.967490000000000236e+02,1.314518524246252007e-13,4.604773591000763699e+05
6.970040000000000191e+02,1.309668153292776812e-13,4.589461747197983204e+05
6.972590000000000146e+02,1.299624765609289167e-13,4.555932953463888261e+05
6.975140000000000100e+02,1.307597612861015756e-13,4.585558779975558864e+05
6.977690000000000055e+02,1.310152123786485239e-13,4.596196768538824399e+05
6.980240000000000009e+02,1.310668092329364673e-13,4.599687202011626796e+05
6.982789999999999964e+02,1.305527072429254447e-13,4.583318947254034574e+05
6.985339999999999918e+02,1.314185211234056053e-13,4.615399961509151617e+05
6.987889999999999873e+02,1.314821172461325819e-13,4.619319116556447698e+05
6.990439999999999827e+02,1.312207998445709783e-13,4.611820653923996142e+05
6.992989999999999782e+02,1.319662210650459459e-13,4.639710730244623846e+05
6.995539999999999736e+02,1.318391621447968541e-13,4.636933797639076947e+05
6.998089999999999691e+02,1.312826627396345053e-13,4.619044189500295906e+05
7.000639999999999645e+02,1.306687001711696589e-13,4.599117793696818990e+05
7.003189999999999600e+02,1.314769175631423342e-13,4.629250046802528086e+05
7.005729999999999791e+02,1.306941652853014016e-13,4.603358645370511222e+05
7.008279999999999745e+02,1.313258601060151256e-13,4.627292100873724557e+05
7.010829999999999700e+02,1.314003888955421185e-13,4.631602757569298847e+05
7.013379999999999654e+02,1.307405624565990721e-13,4.610021347017913358e+05
7.015929999999999609e+02,1.309241512637166072e-13,4.618173356338096200e+05
7.018479999999999563e+02,1.318386288439773583e-13,4.652120561935033766e+05
7.021029999999999518e+02,1.319932860816362516e-13,4.659270092396936379e+05
7.023569999999999709e+02,1.309856141831655502e-13,4.625372700897215400e+05
7.026119999999999663e+02,1.309996133296777556e-13,4.627546521910082665e+05
7.028669999999999618e+02,1.319438224306263669e-13,4.662592189057167852e+05
7.031219999999999573e+02,1.321172785221731292e-13,4.670415540928476839e+05
7.033769999999999527e+02,1.310110792972973182e-13,4.632990443584469613e+05
7.036309999999999718e+02,1.314247874080348697e-13,4.649298873237958760e+05
7.038859999999999673e+02,1.309252178653556239e-13,4.633304570255088038e+05
7.041409999999999627e+02,1.310444105985168883e-13,4.639202731184026343e+05
7.043959999999999582e+02,1.310105459964777719e-13,4.639683487065608497e+05
7.046509999999999536e+02,1.309309508491653926e-13,4.638543260272259940e+05
7.049049999999999727e+02,1.313695907732152416e-13,4.655760753343051765e+05
7.051599999999999682e+02,1.320531490986266569e-13,4.681679166334216716e+05
7.054149999999999636e+02,1.317834322091577049e-13,4.673806426939315861e+05
7.056689999999999827e+02,1.310994739081316552e-13,4.651223461703236098e+05
7.059239999999999782e+02,1.316199755079768035e-13,4.671377556083108066e+05
7.061789999999999736e+02,1.317688997618259534e-13,4.678352431619230774e+05
7.064339999999999691e+02,1.310121458989363097e-13,4.653164116438872879e+05
7.066879999999999882e+02,1.318956920316652973e-13,4.686229402235972229e+05
7.069429999999999836e+02,1.322083396371050460e-13,4.699032692210857640e+05
7.071979999999999791e+02,1.314091883590641267e-13,4.672313483617568854e+05
7.074519999999999982e+02,1.312478648611612840e-13,4.668253619495137245e+05
7.077069999999999936e+02,1.319380894468165982e-13,4.694495196990359109e+05
7.079619999999999891e+02,1.317553005909283572e-13,4.689680548866507597e+05
7.082160000000000082e+02,1.313425257566249359e-13,4.676665571707084309e+05
7.084710000000000036e+02,1.312541311457905484e-13,4.675200882201577770e+05
7.087250000000000227e+02,1.320454162367437160e-13,4.705072278651896049e+05
7.089800000000000182e+02,1.318484949091383579e-13,4.699745898475662689e+05
7.092350000000000136e+02,1.317101033464746153e-13,4.696501515683103935e+05
7.094890000000000327e+02,1.313509252445322843e-13,4.685371372590144747e+05
7.097440000000000282e+02,1.321640756690854342e-13,4.716071378666635719e+05
7.099980000000000473e+02,1.319907529027435584e-13,4.711572175939775771e+05
7.102530000000000427e+02,1.317637000788356804e-13,4.705156524489356088e+05
7.105069999999999482e+02,1.313035947968004584e-13,4.690403380004540668e+05
7.107619999999999436e+02,1.311146729814877890e-13,4.685335706267884816e+05
7.110170000000000528e+02,1.310865413632584666e-13,4.686011029687278206e+05
7.112709999999999582e+02,1.309137518977360865e-13,4.681506044547745259e+05
7.115259999999999536e+02,1.311068067943999616e-13,4.690090588798000827e+05
7.117799999999999727e+02,1.311677364130293837e-13,4.693945270189344301e+05
7.120349999999999682e+02,1.315007827748155644e-13,4.707549515488477191e+05
7.122889999999999873e+02,1.313435923582639779e-13,4.703599600667445920e+05
7.125439999999999827e+02,1.310386776147071196e-13,4.694360155972542707e+05
7.127980000000000018e+02,1.315939770930255146e-13,4.715933820208869292e+05
7.130529999999999973e+02,1.316141091989621735e-13,4.718342654934519669e+05
7.133070000000000164e+02,1.317038370618453003e-13,4.723241272150513250e+05
7.135610000000000355e+02,1.313638577894054729e-13,4.712726280948515632e+05
7.138160000000000309e+02,1.321031460504560374e-13,4.740942146865376271e+05
7.140700000000000500e+02,1.317834322091577049e-13,4.731151102945865132e+05
7.143250000000000455e+02,1.314633183922447380e-13,4.721344138287593378e+05
7.145789999999999509e+02,1.314029220744348370e-13,4.720853124837987125e+05
7.148339999999999463e+02,1.311594702503269218e-13,4.713788273349532974e+05
7.150879999999999654e+02,1.316819717282452676e-13,4.734248255364879733e+05
7.153419999999999845e+02,1.310250784438095235e-13,4.712304759384193458e+05
7.155969999999999800e+02,1.309117520196629144e-13,4.709907340875552036e+05
7.158509999999999991e+02,1.312899956259028623e-13,4.725192290537868394e+05
7.161050000000000182e+02,1.305080432992911985e-13,4.698716055648010806e+05
7.163600000000000136e+02,1.306448349594964034e-13,4.705315936228499631e+05
7.166140000000000327e+02,1.308700212305359705e-13,4.715097505987900076e+05
7.168680000000000518e+02,1.304669791361886623e-13,4.702242453464118880e+05
7.171230000000000473e+02,1.305091099009302405e-13,4.705434108571382822e+05
7.173769999999999527e+02,1.302825903778418835e-13,4.698930811336605693e+05
7.176309999999999718e+02,1.303280542727053986e-13,4.702234887670983444e+05
7.178859999999999673e+02,1.306265694064280554e-13,4.714680010301810107e+05
7.181399999999999864e+02,1.306276360080670974e-13,4.716386652731689974e+05
7.183940000000000055e+02,1.300275392609095444e-13,4.696380293604920153e+05
7.186490000000000009e+02,1.293287818621420205e-13,4.672800389967144583e+05
7.189030000000000200e+02,1.291755912017367784e-13,4.668915034776380053e+05
7.191570000000000391e+02,1.290045349638778226e-13,4.664379806486550951e+05
7.194109999999999445e+02,1.291106618269609867e-13,4.669865778561882325e+05
7.196660000000000537e+02,1.290337331837461871e-13,4.668737588004721329e+05
7.199199999999999591e+02,1.286196250973939254e-13,4.655396706893707742e+05
7.201739999999999782e+02,1.287345514239990975e-13,4.661200444305034471e+05
7.204279999999999973e+02,1.280193950250315364e-13,4.636941011518020532e+05
7.206820000000000164e+02,1.277488781843333155e-13,4.628774108981484314e+05
7.209370000000000118e+02,1.282280489706661797e-13,4.647780037243095576e+05
7.211910000000000309e+02,1.279130015115385992e-13,4.637994241986327106e+05
7.214450000000000500e+02,1.280245947080217841e-13,4.643675401162835187e+05
7.216989999999999554e+02,1.276871486144746498e-13,4.633066237703255028e+05
7.219529999999999745e+02,1.276990145577087964e-13,4.635127534287659801e+05
7.222079999999999700e+02,1.272418424301808515e-13,4.620164732921873219e+05
7.224619999999999891e+02,1.276896817933672925e-13,4.638056454891891917e+05
7.227160000000000082e+02,1.274779613680204602e-13,4.631994083863765118e+05
7.229700000000000273e+02,1.282619135727052709e-13,4.662117428640459548e+05
7.232240000000000464e+02,1.276139530769963962e-13,4.640194751139147556e+05
7.234779999999999518e+02,1.271754464781514338e-13,4.625874191408749903e+05
7.237319999999999709e+02,1.269237284913410568e-13,4.618339058245110791e+05
7.239859999999999900e+02,1.277286127531917952e-13,4.649257286713540088e+05
7.242400000000000091e+02,1.273617017893664982e-13,4.637528351127742790e+05
7.244950000000000045e+02,1.269217286132678846e-13,4.623135131808423321e+05
7.247490000000000236e+02,1.269418607192045183e-13,4.625489523096167832e+05
7.250030000000000427e+02,1.268594657425896979e-13,4.624107251974599203e+05
7.252569999999999482e+02,1.267914698881017425e-13,4.623247917377325357e+05
7.255109999999999673e+02,1.279176678937093259e-13,4.665946463108744938e+05
7.257649999999999864e+02,1.280355273748218004e-13,4.671880569391028257e+05
7.260190000000000055e+02,1.275791551985231496e-13,4.656857248772075982e+05
7.262730000000000246e+02,1.277535445665040674e-13,4.664854201757095288e+05
7.265270000000000437e+02,1.272563748775126030e-13,4.648325403249603114e+05
7.267809999999999491e+02,1.269414607435899091e-13,4.638443528440775699e+05
7.270349999999999682e+02,1.272849064713566104e-13,4.652618500573291094e+05
7.272889999999999873e+02,1.271214497701757090e-13,4.648267072996547213e+05
7.275430000000000064e+02,1.272237102023174152e-13,4.653630959865491604e+05
7.277970000000000255e+02,1.277960753068602549e-13,4.676199106088837725e+05
7.280510000000000446e+02,1.279851304473777855e-13,4.684751242199289263e+05
7.283049999999999500e+02,1.275012932788741694e-13,4.668669150400726940e+05
7.285589999999999691e+02,1.277759432009236212e-13,4.680357637130303192e+05
7.288120000000000118e+02,1.274115654159910425e-13,4.668631363195538870e+05
7.290660000000000309e+02,1.273373032768737722e-13,4.667536367564467364e+05
7.293200000000000500e+02,1.272838398697175684e-13,4.667202116328930715e+05
7.295739999999999554e+02,1.274239646600447101e-13,4.673967400346277864e+05
7.298279999999999745e+02,1.276632834028013944e-13,4.684376008009036887e+05
7.300819999999999936e+02,1.277016810618063509e-13,4.687415722119944985e+05
7.303360000000000127e+02,1.276920816470551244e-13,4.688694024222406442e+05
7.305900000000000318e+02,1.280307276674461872e-13,4.702763666493691271e+05
7.308440000000000509e+02,1.281943176938319499e-13,4.710409649101605173e+05
7.310969999999999800e+02,1.280235281063827673e-13,4.705762560482258559e+05
7.313509999999999991e+02,1.275511569054986633e-13,4.690028464253059938e+05
7.316050000000000182e+02,1.274047658305422319e-13,4.686272685040414799e+05
7.318590000000000373e+02,1.273575687080152925e-13,4.686163040577142965e+05
7.321130000000000564e+02,1.273118381627420043e-13,4.686106172591228969e+05
7.323659999999999854e+02,1.277364789402796227e-13,4.703361193342223414e+05
7.326200000000000045e+02,1.272278432836686209e-13,4.686257543815048411e+05
7.328740000000000236e+02,1.274551627579862468e-13,4.696258167475938681e+05
7.331280000000000427e+02,1.279264673572313088e-13,4.715257675247475854e+05
7.333819999999999482e+02,1.281491204493781827e-13,4.725100967994262464e+05
7.336349999999999909e+02,1.281715190837977617e-13,4.727557184667772381e+05
7.338890000000000100e+02,1.281003234243927056e-13,4.726567031553753186e+05
7.341430000000000291e+02,1.284711008191594605e-13,4.741888354383117403e+05
7.343970000000000482e+02,1.287241520580185769e-13,4.752872352888521273e+05
7.346499999999999773e+02,1.288518776042920763e-13,4.759227344494378776e+05
7.349039999999999964e+02,1.287760155627162935e-13,4.758069831126318313e+05
7.351580000000000155e+02,1.293927779604836062e-13,4.782510601300816052e+05
7.354109999999999445e+02,1.291531925673171994e-13,4.775298064309870242e+05
7.356649999999999636e+02,1.289589377438094210e-13,4.769762540739043034e+05
