Wavelength,25LRB,25LRR,25HRB,25HRR,50LRB,50LRR,50HRB,50HRR
993.5,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0
994.5,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0
995.5,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0
996.5,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0
997.5,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0
998.5,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0
999.5,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0
